Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
18340.0000,-39.9717,-37.4045,-36.5298,-33.2015,-38.8111,-37.4429,-35.1930,-33.0195,-39.6426,-38.6612,-36.6014,-34.0724,-38.3979,-36.5886,-36.6669,-33.2048,-38.3540,-37.5471,-34.4859,-32.3234,-40.2205,-38.4119,-35.9494,-33.9356,-37.6097,-37.1609,-36.0600,-32.9936,-38.9851,-37.6782,-35.3999,-33.3152,-34.2409,-33.8208,-32.1494,-30.1504,-33.5697,-33.4509,-31.0424,-29.9360,-35.5667,-33.1179,-31.4727,-29.4336,-33.4762,-33.3808,-32.1799,-30.6447,-35.1311,-33.2862,-32.9015,-29.7800,-33.3597,-34.1764,-31.4528,-30.9659,-34.0765,-33.3343,-32.1218,-30.3072,-35.7664,-33.1392,-32.2243,-29.7645
18350.0000,-38.6891,-37.7450,-34.7249,-35.5868,-38.7847,-37.9825,-36.4943,-33.6645,-38.9604,-37.8491,-35.0919,-34.5273,-38.6805,-37.1587,-35.7109,-34.6949,-39.4422,-37.2215,-36.2366,-33.8329,-38.7282,-37.7118,-36.6518,-32.4068,-39.7056,-37.3595,-36.5476,-34.0974,-39.1303,-38.2378,-37.3025,-34.8692,-34.1362,-33.6510,-30.4792,-29.5646,-34.7522,-33.7791,-31.3935,-30.8123,-34.8353,-34.4505,-30.0510,-30.5040,-35.3819,-32.5409,-31.3298,-28.5273,-35.0448,-32.9910,-30.3633,-30.2045,-35.4195,-32.3268,-30.5434,-29.3959,-34.4659,-33.9575,-31.8546,-29.5969,-34.8026,-34.8052,-32.5931,-30.1454
18360.0000,-37.8419,-38.4502,-34.9446,-33.8652,-39.6569,-38.6802,-36.6898,-32.2313,-38.8848,-38.0254,-35.6868,-32.6607,-38.8740,-36.1949,-35.8983,-34.0711,-38.0367,-37.8567,-34.5770,-32.8825,-38.9723,-38.3301,-35.7507,-34.0165,-38.0717,-36.0674,-35.4190,-33.2903,-39.7443,-37.0934,-35.6474,-33.7596,-35.1834,-32.2747,-31.3765,-30.6839,-34.8130,-34.0499,-31.3469,-29.1779,-34.3895,-32.7505,-31.5236,-28.3012,-35.6260,-32.9839,-32.9516,-29.8126,-35.0314,-32.4582,-32.3158,-30.0388,-35.2856,-32.0099,-32.7519,-29.8373,-34.0670,-32.6311,-32.4798,-29.4262,-35.5954,-34.3702,-30.7270,-29.4632
18370.0000,-37.3882,-36.8384,-35.9343,-33.4145,-37.9320,-35.9328,-36.3954,-33.5170,-37.2740,-37.4584,-35.9891,-33.4018,-39.5870,-37.9700,-35.4024,-32.6603,-38.8491,-35.9645,-35.0878,-33.0762,-37.7002,-36.5614,-35.6492,-33.0110,-38.8055,-37.4280,-35.9028,-36.0923,-38.8580,-38.3701,-36.7116,-33.6339,-35.4185,-34.4999,-32.5072,-28.7062,-33.4689,-33.4721,-32.1813,-29.7470,-34.0553,-34.3120,-31.8023,-29.7333,-35.2749,-32.5441,-31.8973,-28.7848,-34.2761,-33.2344,-31.3770,-29.1702,-35.1738,-32.9289,-31.2333,-28.1420,-35.7986,-33.4587,-31.7138,-27.7669,-34.2748,-33.3639,-33.0821,-29.8327
18380.0000,-37.4575,-37.5672,-35.1050,-34.6711,-37.6038,-37.6376,-36.1184,-34.0647,-37.5194,-37.9923,-35.5852,-33.5588,-39.6657,-37.1717,-36.1564,-34.1158,-38.5573,-36.9612,-36.2124,-33.3036,-37.7795,-38.5607,-36.5797,-33.9223,-37.8522,-37.5807,-34.4891,-34.2035,-39.1071,-36.0344,-36.5626,-33.6994,-34.4256,-33.5626,-31.0054,-28.8393,-33.9814,-33.5489,-31.7932,-30.4998,-35.1904,-32.1412,-32.1458,-29.6089,-34.5088,-34.3764,-31.7131,-28.9934,-34.9935,-32.3247,-32.1284,-29.4092,-35.3496,-32.9770,-31.9449,-29.1682,-35.4950,-33.8162,-30.7575,-29.1166,-35.4749,-34.4521,-31.8953,-30.0414
18390.0000,-38.3109,-38.1302,-34.9736,-34.4155,-38.6847,-36.5353,-36.3246,-33.2541,-38.7402,-35.9967,-34.4136,-33.3498,-38.7982,-37.3783,-35.6462,-34.0870,-37.8887,-36.9347,-35.4355,-33.3862,-39.3270,-36.8724,-34.6077,-32.5911,-39.1813,-38.2665,-35.4219,-33.7850,-39.7700,-37.2114,-35.5026,-34.0771,-34.6712,-33.4779,-32.7637,-29.1108,-35.3176,-33.9926,-32.3285,-29.9534,-34.8262,-32.7373,-31.0639,-28.7502,-34.1839,-33.6630,-32.0218,-29.2865,-34.4282,-33.9616,-30.4017,-30.0604,-35.3393,-34.2691,-30.8821,-28.7208,-34.0991,-33.6175,-32.2325,-30.3884,-35.8030,-34.2242,-32.4105,-30.8763
18400.0000,-38.3421,-36.7492,-35.3695,-33.6596,-38.2176,-36.7865,-35.9920,-34.0380,-38.4885,-36.9619,-36.1659,-33.5710,-39.5808,-37.3172,-36.3014,-32.8911,-38.4823,-37.4265,-34.2509,-33.5077,-37.6309,-37.6391,-35.6546,-33.8766,-39.3422,-38.1809,-35.8999,-34.5505,-38.8369,-35.7683,-35.5442,-33.8420,-34.5829,-32.3613,-32.2463,-30.0496,-34.5619,-34.3488,-30.7432,-28.6658,-34.7420,-32.6461,-29.8385,-28.8320,-34.5334,-33.1718,-30.6426,-28.9828,-33.5554,-34.1522,-30.4636,-30.5551,-33.9671,-32.2224,-31.8372,-30.9273,-33.9302,-32.9742,-32.9748,-28.8844,-34.8953,-32.3027,-31.9545,-29.7952
18410.0000,-39.1431,-36.8555,-36.9997,-34.2889,-39.4164,-37.0627,-35.7181,-33.4102,-38.5528,-35.9211,-35.8779,-34.4265,-37.9570,-37.9061,-35.5127,-33.0530,-38.9733,-37.5666,-34.6023,-32.8122,-39.9360,-38.4823,-35.1374,-33.9401,-38.8393,-37.6186,-36.5256,-33.5024,-38.9800,-37.8131,-37.0050,-34.5806,-34.1699,-32.7905,-30.8877,-29.3951,-34.8446,-32.7634,-32.8116,-30.1284,-35.5532,-32.5400,-32.7372,-28.3781,-32.9841,-34.2844,-32.3510,-31.1264,-34.5653,-32.9931,-31.4835,-28.9021,-35.7462,-33.5431,-31.9240,-30.3024,-33.8743,-32.8867,-30.8220,-29.3654,-34.8415,-33.8311,-33.0480,-30.0671
18420.0000,-37.5726,-36.3395,-35.6851,-33.6522,-38.8820,-37.0281,-35.7398,-35.1358,-39.6980,-36.6578,-35.0244,-35.0969,-39.3956,-36.4084,-35.1657,-33.6759,-37.5222,-36.6067,-36.2251,-32.8056,-38.0647,-37.3300,-36.3170,-34.2711,-37.8512,-37.2393,-34.6143,-32.9870,-39.0391,-37.7934,-36.3843,-34.7737,-36.0399,-33.1682,-31.3408,-29.4624,-35.4672,-33.4767,-31.4638,-29.0986,-35.5556,-33.5590,-31.1390,-29.9822,-33.7201,-35.0809,-32.6546,-29.3407,-34.1322,-33.5293,-31.7802,-30.2437,-34.1982,-33.3353,-30.5930,-29.5524,-34.4364,-33.1410,-30.4256,-29.2207,-35.5299,-34.2619,-33.1630,-30.7262
18430.0000,-37.7149,-38.3821,-35.1679,-35.1409,-39.5389,-37.5325,-36.0555,-33.5375,-39.6238,-36.0510,-34.3694,-33.8648,-37.4203,-36.0807,-34.4126,-33.6134,-38.6941,-36.6397,-35.2977,-32.5512,-37.6284,-37.0387,-33.8995,-34.6398,-40.5895,-37.1627,-35.5462,-33.5454,-37.6022,-37.3581,-36.3682,-33.9776,-35.6308,-32.8304,-30.9957,-29.8843,-34.4716,-33.4036,-30.9886,-29.8940,-34.2065,-32.5455,-31.0403,-30.3250,-34.8787,-33.2170,-32.5792,-28.3792,-33.8405,-32.8792,-30.4715,-28.5446,-34.1714,-33.3709,-33.2602,-28.7389,-33.8737,-33.0541,-31.2330,-29.7505,-36.7790,-33.3030,-30.0958,-28.6471
