Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
8880.0000,-39.6257,-36.7514,-36.4231,-33.5793,-38.8635,-37.9625,-36.4120,-33.4811,-37.2973,-37.3762,-34.2276,-35.3729,-37.8030,-37.1288,-35.4823,-33.9159,-39.5359,-37.1585,-35.3139,-35.1738,-39.6670,-38.0235,-35.7391,-34.9050,-39.4410,-37.9514,-35.2420,-33.4635,-38.0761,-37.7720,-34.5630,-33.2673,-35.0688,-31.5666,-30.7524,-31.9497,-34.6257,-33.7713,-31.0553,-29.9933,-34.3768,-33.1447,-32.6328,-31.0151,-34.6801,-32.8032,-32.1329,-29.3105,-33.7047,-33.0497,-31.7500,-30.2396,-36.1810,-34.3372,-32.6616,-30.3499,-35.6285,-32.3027,-32.6857,-28.8707,-33.4726,-33.1198,-33.6270,-30.3595
8890.0000,-38.4314,-36.5258,-36.8545,-34.0042,-38.4349,-38.0589,-34.5665,-33.6495,-38.0602,-38.7135,-35.4251,-34.5911,-38.9877,-38.8886,-35.4303,-33.0859,-38.4361,-38.5933,-35.1768,-33.6044,-39.8544,-37.1263,-35.2413,-34.4464,-38.7065,-37.7527,-34.5159,-34.9099,-38.3173,-39.0915,-35.0296,-33.4038,-35.9907,-33.0031,-33.2925,-30.6233,-34.5304,-33.5492,-31.4875,-28.9206,-34.3398,-33.7377,-32.5830,-29.1010,-33.8126,-32.7416,-32.3739,-30.5337,-34.0812,-32.7872,-30.9194,-29.9106,-34.1082,-34.0701,-31.2182,-29.3462,-35.7862,-33.4842,-32.9165,-30.4406,-34.3550,-33.3393,-31.7991,-29.8636
8900.0000,-39.3787,-38.1578,-36.2033,-33.7221,-39.6382,-36.3513,-36.5410,-33.5935,-38.6418,-37.2152,-35.8966,-34.3687,-38.1490,-38.0690,-36.7287,-34.0215,-37.9213,-37.9729,-35.2846,-34.3148,-38.4816,-37.0132,-37.1287,-33.5039,-38.7823,-37.4141,-35.0650,-33.7289,-38.6680,-37.3046,-37.1919,-33.5170,-33.8665,-33.4963,-32.9177,-30.4551,-34.9539,-33.7077,-32.1056,-29.6604,-34.1289,-32.2667,-32.1634,-30.8472,-34.6089,-31.8962,-30.5674,-30.5867,-34.2671,-32.6147,-31.5969,-29.7986,-33.7664,-33.4656,-31.6931,-29.3578,-34.9171,-33.6080,-30.5641,-30.0616,-33.1484,-32.4042,-32.2112,-29.2803
8910.0000,-37.4504,-38.0243,-35.3952,-33.4410,-38.2510,-38.0571,-35.2699,-34.1830,-38.4781,-37.9619,-35.7305,-34.9837,-37.6864,-37.0586,-36.4538,-32.4083,-37.7476,-37.5508,-35.3825,-33.3644,-37.9563,-36.4183,-35.0525,-34.2288,-38.3917,-35.3538,-35.0853,-33.1909,-39.2523,-37.6089,-36.9694,-34.3525,-35.0661,-32.2517,-31.6568,-30.0234,-33.8204,-32.6544,-30.4253,-30.1030,-34.1578,-33.5958,-32.8098,-29.4164,-34.9041,-32.6126,-31.8977,-29.4155,-34.5101,-33.2560,-31.4089,-29.6076,-33.5869,-33.1481,-31.8481,-28.9659,-33.2502,-34.0067,-32.6868,-29.5906,-34.6846,-32.4711,-32.1891,-30.1055
8920.0000,-39.6406,-37.6265,-36.6724,-34.1218,-39.8268,-37.5626,-36.2147,-33.4415,-38.4917,-36.8475,-35.8881,-34.9131,-38.9496,-37.9968,-35.7022,-33.0004,-38.8530,-37.2731,-35.9053,-33.5483,-38.6988,-38.5309,-35.4286,-34.7610,-39.0566,-37.5098,-35.0671,-34.1841,-38.7370,-37.9297,-35.1713,-34.7183,-33.0716,-31.8572,-32.6325,-31.1772,-34.7647,-33.0293,-32.9949,-29.7636,-33.5966,-33.1429,-30.7666,-29.7523,-34.4534,-33.1666,-32.1352,-29.4915,-36.2332,-33.5405,-30.7531,-29.6314,-34.5495,-33.8506,-30.4222,-29.3079,-34.5806,-32.6038,-32.8115,-30.6031,-33.9812,-34.0111,-32.5129,-29.3074
8930.0000,-37.7208,-37.1094,-36.3123,-34.5926,-38.4328,-35.6757,-35.6105,-32.8873,-39.1415,-35.8973,-34.8690,-34.6379,-37.4549,-37.1097,-35.2365,-34.2916,-38.5216,-37.2544,-35.0658,-34.4227,-38.3962,-37.3387,-35.1463,-35.0776,-39.9405,-36.0417,-34.7739,-35.5166,-37.9445,-37.7228,-37.9900,-33.9705,-33.0452,-33.2093,-31.7496,-29.1259,-34.9415,-34.2410,-31.2395,-29.6167,-35.6682,-32.1089,-31.9041,-28.8734,-33.0864,-33.3258,-31.5510,-30.0491,-34.8596,-33.2471,-31.3211,-30.2366,-35.6094,-33.9047,-32.3226,-30.9909,-36.2395,-32.5789,-31.8384,-30.6789,-34.8923,-33.5945,-32.1655,-29.3696
8940.0000,-38.3484,-39.0461,-35.7761,-34.5762,-38.4477,-38.4939,-35.3228,-34.1792,-38.3231,-37.6226,-36.5930,-34.2918,-38.4164,-36.6550,-36.6564,-34.7182,-39.0430,-37.9484,-36.3687,-33.4499,-37.9157,-37.4906,-35.5583,-32.8356,-40.0794,-36.9083,-35.5824,-34.2403,-39.7640,-37.9347,-33.9303,-34.8783,-35.1057,-33.1734,-32.8223,-29.4982,-35.5190,-34.4102,-31.0056,-30.2283,-34.8587,-33.3935,-32.4404,-30.2184,-34.3353,-33.0762,-31.7514,-29.0767,-33.5868,-34.7403,-30.3308,-30.1784,-34.3194,-31.8099,-31.7983,-30.1622,-35.2422,-32.2246,-31.8209,-30.4950,-33.2530,-34.5653,-32.3918,-30.4934
8950.0000,-38.8082,-37.0419,-35.1404,-33.7588,-37.4412,-37.2837,-34.2222,-33.4247,-39.1641,-37.4275,-35.3368,-35.1034,-38.7703,-36.6069,-36.1412,-34.0890,-37.7419,-38.0551,-36.0563,-33.9731,-39.4521,-37.4065,-35.3620,-33.7670,-37.3534,-38.1526,-36.3448,-34.2342,-38.5802,-37.8914,-35.2971,-34.7720,-35.1957,-33.6562,-31.3583,-31.0005,-33.4652,-34.2215,-30.6123,-30.5951,-35.6679,-32.3975,-31.7652,-29.4224,-35.2134,-34.3795,-31.7893,-29.9932,-35.6690,-34.1430,-30.3899,-28.3370,-34.4710,-34.5168,-31.0596,-29.6235,-34.0798,-34.8891,-31.8422,-30.2418,-34.4098,-33.7291,-30.3943,-30.1696
8960.0000,-38.8572,-37.6346,-36.5807,-32.9836,-38.4055,-36.6242,-36.3400,-33.9291,-37.8802,-36.8714,-35.6861,-34.3110,-38.6345,-36.8101,-35.3570,-33.6048,-39.1467,-37.7250,-36.0934,-34.0163,-38.4366,-36.6778,-35.8080,-34.0894,-40.6703,-35.9599,-35.6901,-34.6797,-38.2292,-37.2943,-37.0228,-32.7933,-35.4586,-33.8976,-31.6587,-30.1892,-35.4227,-33.2273,-30.3822,-30.0071,-34.9100,-31.2696,-30.6521,-30.4529,-35.1875,-32.2466,-32.3093,-28.7752,-35.5271,-31.7926,-31.2160,-28.1378,-35.6843,-33.6684,-32.3090,-29.3279,-35.8358,-34.1546,-32.8187,-28.2146,-35.3590,-32.2210,-32.4060,-29.5395
8970.0000,-37.9898,-38.4506,-36.5890,-33.3197,-39.4486,-37.8509,-34.9003,-33.3719,-38.8598,-37.8899,-35.8370,-34.0729,-37.2694,-36.3220,-34.7527,-34.6177,-38.1232,-36.8618,-36.2835,-33.8974,-38.8358,-38.1627,-34.0047,-34.1736,-39.4530,-37.4105,-36.7196,-33.4616,-39.5814,-38.1110,-34.7506,-34.3809,-34.6982,-32.3756,-31.0490,-31.0879,-34.5629,-31.7506,-32.3548,-29.9635,-33.5696,-33.0048,-31.2753,-29.5968,-34.8782,-33.9748,-33.3485,-29.9942,-34.0225,-33.5005,-30.7720,-29.8728,-34.1012,-32.9178,-31.2288,-29.2098,-34.8118,-33.1174,-33.4174,-30.5467,-33.9328,-31.9838,-31.8965,-30.0650
