Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
11400.0000,-39.6984,-36.2495,-35.1780,-35.1949,-39.0611,-37.3154,-35.2811,-34.7496,-39.2320,-38.0943,-35.8110,-33.1018,-39.8788,-35.6593,-35.3508,-33.9723,-37.8453,-36.5591,-34.2261,-32.5746,-37.7335,-38.3229,-35.5118,-33.1369,-38.7550,-36.8945,-34.9788,-33.5394,-39.2178,-36.9344,-36.3216,-33.2206,-34.3026,-32.0775,-31.8644,-31.6511,-33.6989,-32.8476,-33.0594,-28.5455,-34.3029,-33.5224,-31.4074,-29.3116,-35.3495,-33.0815,-31.0000,-30.0293,-33.6776,-34.2922,-30.7485,-29.4276,-34.4789,-33.9616,-32.6036,-29.3825,-35.3646,-33.0407,-32.6862,-29.3675,-34.7681,-34.1918,-33.6599,-30.7424
11410.0000,-38.6883,-36.8157,-37.1370,-33.7485,-39.3442,-37.9792,-36.5764,-33.6969,-38.5394,-35.5621,-37.2610,-34.0701,-37.0717,-36.4461,-35.4628,-34.5487,-38.9352,-37.2103,-34.4892,-33.9354,-38.2135,-37.1005,-36.0201,-33.7873,-37.5349,-35.9896,-36.5563,-34.1721,-38.8273,-37.4747,-36.4556,-33.6633,-36.3656,-32.5456,-32.5499,-28.5584,-34.6963,-32.4527,-33.0855,-30.3305,-33.7344,-32.9965,-32.5499,-30.2267,-34.3164,-32.5124,-30.8429,-29.0091,-33.1899,-33.4518,-31.7662,-29.5195,-33.7648,-33.9394,-31.1990,-30.8389,-32.9207,-33.4324,-31.5942,-29.0441,-34.1873,-32.9884,-30.9575,-29.9361
11420.0000,-40.2816,-37.2848,-35.7471,-33.8520,-38.8918,-36.0180,-35.9638,-33.5445,-37.4526,-38.6487,-34.8432,-32.8708,-39.1379,-37.1064,-35.9129,-33.2586,-37.5350,-37.9904,-35.7788,-33.2327,-39.8397,-38.0550,-36.1887,-35.2534,-37.5528,-39.1753,-35.1597,-33.7745,-39.0987,-38.2071,-35.9250,-34.5129,-33.8396,-34.6358,-32.0603,-30.5062,-35.9056,-32.5604,-32.1007,-29.4801,-34.7967,-34.4288,-30.6377,-29.6285,-34.2508,-34.4739,-31.2796,-28.4620,-34.4840,-33.2402,-31.1212,-28.8230,-33.6773,-33.6266,-31.4491,-29.5202,-35.4661,-33.5814,-32.5439,-30.7276,-35.2629,-34.4360,-31.9522,-30.9786
11430.0000,-39.1001,-36.9187,-36.4222,-34.7629,-38.9112,-37.6697,-36.4299,-34.2836,-37.8281,-38.4352,-34.3695,-35.0831,-39.1898,-36.9811,-34.8809,-33.5228,-39.5847,-35.8432,-35.4105,-34.2128,-38.1076,-36.1454,-34.6818,-33.5176,-39.3053,-36.8050,-34.7907,-32.4591,-39.1058,-37.6029,-36.4598,-33.3686,-34.4619,-32.4942,-32.4099,-30.1266,-34.4377,-33.2528,-32.0240,-30.8206,-35.5043,-32.6104,-31.4779,-30.2698,-34.2701,-31.6220,-31.1380,-28.9434,-33.9521,-33.1157,-32.2067,-30.0884,-33.9486,-33.3493,-31.2334,-31.0012,-33.9751,-33.4810,-32.6762,-30.3511,-35.5047,-33.5862,-32.3161,-30.0298
11440.0000,-40.2989,-35.8042,-36.1787,-32.2023,-37.9046,-37.2104,-34.9567,-34.7601,-39.3455,-37.9320,-36.6520,-32.7865,-38.8826,-36.4894,-35.8479,-34.4742,-37.9748,-37.9914,-34.7300,-33.6802,-39.0777,-37.4239,-35.7421,-33.1513,-38.9423,-37.8442,-35.2259,-33.2241,-40.5471,-36.3394,-35.6225,-34.0719,-33.5806,-32.6996,-31.8200,-30.8047,-34.1343,-34.1862,-32.1280,-30.2627,-34.0378,-33.4756,-31.3117,-29.7461,-33.7316,-34.0056,-31.3991,-29.3247,-35.7270,-34.2847,-31.0317,-29.8213,-34.8231,-33.1414,-30.6749,-28.5065,-34.3249,-33.4959,-33.3465,-28.8121,-34.9912,-32.6712,-32.6702,-29.1546
11450.0000,-39.7729,-37.3508,-35.7939,-35.6213,-40.1724,-36.7402,-36.9139,-34.7306,-36.8974,-38.6234,-36.9868,-34.3725,-39.2160,-36.0661,-35.7931,-33.4205,-38.0417,-37.5256,-36.8041,-33.4138,-38.4889,-37.2623,-35.9880,-34.1704,-38.5002,-38.2445,-36.0510,-31.5913,-38.7053,-36.4870,-37.2724,-33.3858,-34.3203,-33.3691,-31.7642,-29.9856,-34.2955,-33.9352,-31.2646,-29.8524,-35.5301,-32.3648,-31.4045,-30.2162,-34.1298,-33.9195,-31.2596,-29.8158,-34.6231,-32.2198,-31.8119,-28.9478,-34.9040,-32.4763,-30.9614,-30.1836,-35.8088,-32.0295,-31.9733,-29.5271,-34.6300,-33.0381,-32.5944,-30.2485
11460.0000,-39.5720,-38.1380,-35.2923,-33.8408,-39.3157,-38.3827,-36.4758,-34.8984,-37.9335,-37.2559,-35.2600,-34.7489,-38.2469,-37.3568,-35.7792,-33.2579,-38.3949,-37.2664,-36.9368,-35.3529,-37.9309,-37.3612,-35.6686,-34.7213,-37.8025,-36.6064,-35.8640,-33.3366,-38.9134,-37.5858,-34.8527,-33.9803,-34.8683,-32.7293,-32.0705,-30.2019,-34.1512,-32.6457,-32.4590,-29.4578,-34.8453,-31.7876,-33.3846,-30.3934,-34.7252,-32.2434,-32.7340,-30.0585,-34.4898,-33.8790,-31.0707,-29.9692,-34.6262,-33.2318,-31.3937,-29.2200,-34.7929,-32.6501,-32.1708,-29.8705,-33.5377,-32.3537,-31.1624,-30.2785
11470.0000,-38.0963,-35.7759,-35.7054,-34.9869,-38.1383,-36.2170,-36.7994,-34.1027,-38.9908,-37.9796,-33.8374,-32.9087,-39.1387,-37.0892,-34.9657,-32.4770,-38.4291,-38.3699,-35.6177,-32.6833,-38.6996,-37.9802,-36.2243,-34.0026,-38.7044,-36.7603,-35.4248,-34.5412,-38.9687,-37.8405,-36.4599,-33.6556,-34.9013,-33.4038,-31.1901,-30.0472,-35.1155,-33.9630,-29.8186,-29.9773,-34.6071,-32.8194,-31.9131,-29.1391,-35.2963,-34.2197,-32.6619,-29.6569,-35.0445,-33.3010,-31.8473,-29.0420,-34.9371,-32.7292,-32.5278,-29.0679,-34.7314,-32.5640,-32.1102,-29.0578,-35.2341,-35.4040,-32.4754,-30.5371
11480.0000,-39.7929,-38.0599,-36.3276,-33.3528,-37.8857,-38.1390,-37.0781,-32.6557,-37.9377,-35.9258,-34.4723,-33.7168,-39.1329,-37.1654,-36.2547,-34.9474,-39.0873,-36.6132,-36.4765,-32.9550,-39.6187,-37.5389,-35.9985,-33.7004,-39.3897,-37.5757,-35.0111,-32.9245,-38.6183,-39.4866,-36.9389,-34.4711,-35.4108,-34.4532,-32.9665,-28.0770,-35.0108,-33.8655,-32.7348,-30.2263,-34.7302,-32.3865,-31.0338,-30.6671,-34.1061,-34.3469,-30.4918,-30.0671,-33.1251,-32.4037,-30.7569,-30.5687,-34.7624,-33.5184,-31.0302,-29.7968,-35.3513,-33.0504,-31.1078,-29.3653,-35.3885,-34.9636,-32.6906,-30.3923
11490.0000,-38.9307,-38.4267,-36.5615,-34.1918,-37.9877,-36.9725,-35.3516,-33.9641,-38.3502,-37.1468,-35.1470,-33.2903,-38.3340,-36.6679,-37.3110,-33.4735,-38.1588,-37.4412,-35.2903,-33.3781,-39.1278,-36.3327,-34.6349,-33.8112,-38.9389,-38.2979,-36.0626,-35.0047,-38.2871,-37.5883,-36.9147,-34.4071,-33.2382,-33.1944,-32.1765,-29.2260,-35.4204,-33.5691,-32.1437,-29.1810,-34.2814,-32.1099,-31.6122,-30.4926,-33.7652,-31.9716,-32.7222,-29.4171,-34.6965,-32.8298,-32.4427,-28.8019,-35.7299,-32.8163,-31.7335,-30.0579,-35.6203,-32.7524,-32.7275,-28.7921,-35.1038,-32.9257,-31.3418,-30.0946
