Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
12740.0000,-46.3905,-46.6679,-47.8344,-46.3986,-46.7124,-46.1856,-46.7818,-46.9262,-45.9507,-46.9928,-47.6483,-46.4759,-45.2071,-47.7723,-46.4869,-45.7724,-45.5996,-47.2167,-46.7580,-45.5436,-45.8418,-48.2960,-45.0172,-44.2081,-48.3669,-46.8439,-44.8539,-42.1281,-49.9081,-44.1551,-42.0982,-40.9205,-41.1939,-42.9237,-43.5660,-42.9434,-41.4903,-42.6843,-42.2996,-42.6539,-42.4295,-41.8144,-43.4407,-42.5658,-40.7559,-42.1030,-42.6836,-42.0144,-41.8739,-43.2731,-42.1385,-40.7286,-42.9858,-42.5103,-41.7286,-39.0304,-45.0511,-42.3885,-39.8264,-39.4043,-44.7105,-40.6097,-37.8461,-36.3968
12750.0000,-45.8424,-46.6886,-47.5143,-47.8701,-46.6319,-47.3875,-46.1160,-46.8196,-46.2932,-46.6020,-47.8655,-45.5667,-46.2364,-46.1387,-47.0529,-45.5373,-45.8102,-46.3774,-46.8915,-45.0502,-46.1616,-46.6637,-45.4300,-42.9537,-48.5134,-45.7645,-44.4536,-43.7088,-48.6017,-43.9469,-42.3480,-39.9418,-41.8893,-42.3661,-42.7223,-42.8359,-42.5243,-42.1944,-43.9288,-43.7022,-41.0388,-41.6417,-43.0648,-42.2470,-40.6137,-42.4628,-42.5360,-41.6981,-42.4360,-43.9315,-42.8118,-39.8892,-43.3178,-43.2746,-41.3425,-40.3075,-44.6321,-41.8698,-40.2713,-38.1885,-44.7852,-39.8080,-37.8042,-36.5259
12760.0000,-47.0406,-46.5692,-47.3803,-46.8890,-44.8983,-46.3910,-47.7317,-45.9517,-45.7692,-46.1621,-47.9594,-46.4773,-45.6025,-47.0886,-45.9761,-46.4693,-45.8644,-46.9321,-46.9813,-43.9213,-47.0871,-47.5653,-46.1769,-44.5144,-47.6172,-46.2048,-43.8503,-43.0279,-48.6367,-43.8445,-42.2608,-40.3137,-41.5416,-42.7660,-44.1312,-43.9796,-41.2772,-42.3214,-42.1095,-43.3774,-40.6594,-42.8882,-43.2349,-41.6598,-41.8391,-42.3919,-42.2715,-41.0772,-42.3625,-42.4831,-42.3440,-40.2253,-41.7673,-43.5752,-41.7893,-39.7062,-44.4530,-42.2729,-40.7093,-38.3870,-44.9428,-40.7568,-39.6014,-37.0352
12770.0000,-45.3528,-47.4858,-48.1225,-47.4227,-45.3765,-46.8476,-48.0136,-47.0090,-45.7500,-45.9895,-46.2542,-47.1758,-46.5080,-45.9553,-47.3496,-45.6087,-46.2145,-46.9149,-46.3817,-44.6094,-46.9192,-47.4977,-46.3107,-43.2653,-47.3292,-45.8973,-44.3235,-41.8811,-49.4089,-45.5513,-43.4353,-39.6957,-42.2006,-42.0648,-43.9018,-43.7669,-42.3714,-42.2979,-42.8770,-43.0081,-41.8841,-42.9255,-42.4168,-41.8596,-40.4525,-43.6713,-42.2135,-40.7896,-42.0713,-44.0619,-42.0797,-40.3388,-42.0899,-43.6758,-40.8596,-39.8457,-43.7980,-42.6235,-40.7262,-39.1427,-46.0596,-41.1730,-39.0488,-35.8481
12780.0000,-46.0183,-47.3066,-46.5438,-48.0260,-44.7474,-47.3482,-47.5934,-46.0053,-45.5207,-46.4704,-47.9493,-47.1015,-45.3406,-47.1545,-47.0456,-45.3585,-46.3823,-47.9504,-46.0529,-45.1558,-46.5118,-46.8907,-45.5147,-43.1056,-47.8486,-47.0348,-43.6396,-43.8258,-46.8923,-43.3436,-40.9019,-41.1160,-42.4093,-42.0638,-43.0951,-42.7239,-42.4511,-43.3750,-42.9535,-42.2248,-40.4677,-43.4655,-42.5150,-41.6427,-40.7070,-42.8191,-42.1451,-42.4282,-41.2546,-42.2296,-42.9475,-40.5810,-42.9414,-43.3517,-41.1185,-39.5530,-44.2541,-42.6592,-40.8026,-39.3199,-42.8652,-38.0140,-37.0605,-36.7359
12790.0000,-46.7734,-47.4858,-46.3499,-46.6367,-45.4928,-46.2566,-46.1053,-46.7746,-45.4401,-46.3341,-46.2996,-45.8007,-46.1774,-47.4478,-46.7229,-46.2666,-45.0221,-46.6231,-46.3506,-44.8955,-46.4766,-47.0751,-44.4876,-43.3328,-49.8396,-43.9924,-42.6682,-42.2743,-45.9280,-42.6349,-42.1335,-40.3714,-42.2847,-43.6245,-43.4560,-42.3450,-41.4994,-42.7483,-42.3449,-42.4246,-41.9209,-43.0938,-43.7089,-42.1374,-41.6849,-43.4345,-43.5450,-42.1552,-41.8559,-43.9598,-41.3835,-41.5325,-43.0731,-43.8687,-41.0695,-39.4248,-45.7830,-40.7261,-39.4431,-36.9778,-42.2602,-38.2784,-36.9107,-36.8659
12800.0000,-45.1508,-47.5844,-48.3064,-47.3028,-45.0181,-45.9783,-46.6253,-47.0812,-44.6704,-46.3788,-47.4617,-47.1147,-45.6115,-46.9815,-45.9013,-46.3965,-46.0956,-46.6460,-45.1432,-43.7268,-47.4235,-47.2393,-43.6667,-42.1901,-49.9581,-45.2018,-42.6650,-40.8760,-46.4092,-43.1603,-42.0632,-39.7320,-40.9655,-41.8759,-44.1140,-44.0243,-42.6512,-42.8918,-43.3530,-42.2370,-41.3436,-42.6720,-43.0318,-42.4584,-41.0420,-42.6931,-42.2424,-41.7735,-41.7212,-43.9725,-41.0113,-39.3035,-44.2396,-43.2751,-40.3317,-39.2154,-46.5672,-40.4460,-39.3022,-37.6490,-41.6803,-38.2276,-37.5364,-36.8776
12810.0000,-45.3738,-47.0376,-47.7546,-46.5647,-46.3479,-46.4136,-46.4231,-46.1327,-45.9674,-46.1720,-47.8474,-45.0765,-44.7952,-47.0171,-45.8787,-44.2023,-46.7674,-46.5536,-45.0970,-43.8903,-48.7047,-45.7810,-44.2825,-42.2538,-49.5239,-43.7971,-42.3830,-41.4078,-46.5086,-42.8684,-41.0454,-39.4220,-43.0829,-42.5136,-44.1220,-43.5038,-42.0014,-43.2384,-43.0218,-42.9423,-42.0554,-42.3935,-41.9738,-41.6069,-42.7028,-43.2147,-42.3667,-40.2933,-41.5416,-42.7515,-41.1937,-39.0396,-43.7798,-43.2548,-40.7047,-39.6173,-45.3874,-40.6378,-38.8363,-38.3010,-42.7320,-38.6358,-38.1397,-36.0583
12820.0000,-46.5847,-46.7173,-47.4307,-46.0566,-46.6623,-47.6276,-47.8551,-46.3695,-45.4858,-47.4386,-47.2385,-45.5261,-46.4552,-47.2439,-46.5157,-44.8154,-46.3755,-47.2424,-44.7930,-44.4636,-47.7723,-45.9815,-44.0712,-41.8459,-48.7933,-44.3736,-42.6562,-41.6555,-45.4286,-43.4032,-41.9275,-40.9812,-42.6152,-43.6579,-43.9543,-42.7212,-40.7669,-43.2979,-42.1647,-42.1858,-40.8390,-43.7524,-43.6429,-42.4667,-41.7604,-44.0993,-41.7678,-40.6816,-41.5202,-43.2242,-41.7943,-39.7220,-43.8532,-41.8809,-40.2605,-37.7382,-44.9511,-40.5593,-39.3668,-37.8899,-41.5750,-39.3736,-38.2175,-37.1480
12830.0000,-46.2082,-45.9369,-48.0038,-45.9409,-46.2544,-46.6902,-48.0194,-45.3436,-45.3397,-46.5381,-47.3822,-46.3476,-45.9483,-46.8596,-46.0733,-44.9511,-47.0856,-48.0373,-44.9340,-44.0270,-48.9546,-46.4820,-44.5093,-42.4475,-49.0172,-44.9275,-43.3783,-42.2320,-47.0458,-42.0213,-40.7924,-40.9273,-41.8626,-42.0063,-43.7197,-42.7329,-42.0759,-43.2641,-43.7967,-41.9130,-42.4439,-42.1566,-41.9788,-41.7629,-41.9528,-44.1887,-42.6963,-40.8508,-41.7414,-42.7698,-40.2638,-38.9017,-44.8760,-43.2120,-40.9002,-37.5812,-45.6187,-40.2841,-38.8417,-38.6125,-43.1536,-37.9262,-37.3721,-36.3409
